order_id,order_date,customer_id,product_id,product_category,product_price,discount_percent,quantity,customer_country,traffic_source
20173,2023-04-26,36253,7342,Accessories,458.72,0,1,Canada,Paid Ads
20174,2023-08-08,16193,3289,Fashion,5.52,25,5,Germany,Social Media
20175,2023-09-10,10318,6922,Sports,426.3,40,4,Canada,Paid Ads
20176,2023-06-18,18753,6212,Fashion,157.91,0,3,India,Direct
20177,2025-04-26,47980,7223,Fashion,157.17,10,2,Australia,Paid Ads
20178,2023-11-12,20569,1327,Footwear,707.27,20,1,India,Email
20179,2024-12-17,25779,3994,Electronics,577.79,15,3,Germany,Paid Ads
20180,2025-03-20,42205,6562,Accessories,773.61,40,4,India,Direct
20181,2024-01-07,29797,5040,Footwear,382.47,25,2,Germany,Organic
20182,2025-01-29,32769,1019,Footwear,141.11,25,2,UK,Paid Ads
20183,2025-05-26,29043,7777,Fashion,451.0,25,5,USA,Direct
20184,2024-08-05,25358,7802,Accessories,531.32,40,1,UAE,Organic
20185,2023-06-05,44275,5879,Footwear,697.66,0,2,UK,Social Media
20186,2024-09-05,49857,4133,Footwear,259.9,20,2,UK,Social Media
20187,2023-01-13,23736,4356,Electronics,121.87,30,2,UK,Paid Ads
20188,2024-05-22,31345,1865,Beauty,537.84,20,3,UAE,Paid Ads
20189,2024-04-09,12020,2371,Accessories,280.19,15,3,Canada,Social Media
20190,2025-02-21,26538,1801,Electronics,757.56,25,1,Canada,Email
20191,2025-03-14,38831,1336,Sports,522.73,30,2,UAE,Direct
20192,2023-08-08,17378,4587,Beauty,420.36,10,4,Germany,Direct
20193,2023-01-15,19876,4123,Electronics,351.48,25,4,Germany,Social Media
20194,2025-01-19,28920,7241,Accessories,145.1,15,5,Germany,Email
20195,2023-04-27,19471,2053,Electronics,283.7,10,3,Australia,Email
20196,2023-11-27,22343,5844,Home Decor,424.38,0,2,Australia,Email
20197,2023-02-25,43636,5794,Electronics,736.03,15,1,Canada,Paid Ads
20198,2023-12-17,13013,2343,Beauty,369.37,5,2,India,Organic
20199,2023-05-12,37742,2701,Accessories,379.01,20,1,Germany,Email
20200,2023-08-14,29694,3042,Sports,426.62,0,4,India,Direct
20201,2023-11-04,10682,6917,Footwear,251.62,0,4,Australia,Organic
20202,2024-04-19,11461,3782,Electronics,402.77,20,2,USA,Direct
20203,2023-08-10,30213,4423,Accessories,304.21,20,4,UAE,Direct
20204,2023-06-22,15627,5919,Sports,653.87,5,5,Australia,Email
20205,2023-12-06,44588,5321,Fashion,667.54,30,4,UAE,Paid Ads
20206,2025-03-07,32651,2516,Accessories,473.35,10,3,USA,Organic
20207,2024-05-20,16962,3693,Electronics,447.05,5,1,Australia,Social Media
20208,2025-03-31,32859,7898,Sports,498.46,5,3,UAE,Email
20209,2023-06-06,32716,4330,Fashion,444.44,25,5,India,Email
20210,2023-05-31,11606,2447,Accessories,113.59,0,2,UK,Direct
20211,2024-11-27,37775,7989,Accessories,622.87,25,4,USA,Email
20212,2023-06-27,27931,7258,Beauty,406.73,20,2,India,Email
20213,2024-06-16,16973,3044,Fashion,629.62,30,5,Canada,Social Media
20214,2023-04-22,45540,7032,Footwear,474.59,30,1,UK,Paid Ads
20215,2024-11-13,19577,5274,Fashion,342.83,0,3,USA,Organic
20216,2023-05-18,38219,1410,Electronics,485.12,20,5,UAE,Paid Ads
20217,2023-08-21,29280,6540,Electronics,435.78,5,5,India,Email
20218,2023-11-28,16975,7861,Footwear,377.13,5,2,USA,Social Media
20219,2024-06-25,49350,6819,Sports,605.47,5,3,Canada,Direct
20220,2025-06-11,38271,4427,Fashion,667.69,15,1,Canada,Direct
20221,2023-11-03,34734,4671,Accessories,353.53,0,1,UAE,Email
20222,2023-06-10,32397,5756,Fashion,751.58,20,1,USA,Social Media
20223,2024-02-06,44118,1832,Footwear,329.44,30,2,India,Email
20224,2024-08-12,34068,6545,Footwear,342.27,20,4,Australia,Email
20225,2023-10-05,26012,1095,Fashion,115.19,25,1,Canada,Direct
20226,2023-11-16,33441,6950,Home Decor,20.75,10,4,USA,Social Media
20227,2024-06-16,22625,1458,Sports,798.44,0,5,UAE,Paid Ads
20228,2025-06-15,17985,7457,Electronics,418.71,5,5,UAE,Direct
20229,2024-05-11,32259,6999,Accessories,154.14,10,2,USA,Organic
20230,2023-12-29,29414,5351,Beauty,697.5,20,5,Australia,Organic
20231,2024-01-07,27059,4664,Accessories,556.18,40,3,Canada,Organic
20232,2025-06-10,10368,4645,Fashion,680.45,5,3,India,Email
20233,2024-10-16,49538,4394,Accessories,89.92,5,3,Australia,Organic
20234,2023-02-05,37751,3916,Accessories,761.69,5,5,UAE,Social Media
20235,2023-10-30,19395,3844,Beauty,405.92,30,2,Australia,Social Media
20236,2024-03-13,46128,2170,Beauty,350.43,15,2,Canada,Email
20237,2024-12-26,27855,1362,Electronics,420.25,40,5,UK,Direct
20238,2023-02-01,31735,5980,Sports,464.3,40,4,Germany,Email
20239,2023-07-05,37999,3400,Home Decor,261.53,30,5,USA,Email
20240,2023-06-23,29400,3544,Sports,229.71,30,2,Canada,Direct
20241,2024-07-19,27053,7886,Beauty,76.14,25,1,Australia,Social Media
20242,2024-11-03,15727,3670,Sports,729.21,5,3,Australia,Direct
20243,2023-09-07,22611,1132,Accessories,447.02,30,2,India,Direct
20244,2025-02-01,12008,4592,Home Decor,151.48,30,1,India,Paid Ads
20245,2023-10-06,27210,1168,Home Decor,418.4,20,1,Canada,Paid Ads
20246,2024-11-13,35025,6784,Footwear,142.67,5,2,USA,Organic
20247,2024-11-25,11634,1627,Home Decor,66.22,5,1,Germany,Paid Ads
20248,2023-01-02,17908,5691,Beauty,30.97,0,3,USA,Social Media
20249,2023-07-13,23623,5938,Sports,686.25,25,5,Germany,Social Media
20250,2023-06-15,25548,7008,Electronics,589.89,10,4,India,Paid Ads
20251,2025-01-28,47487,5491,Home Decor,277.31,40,2,UAE,Organic
20252,2025-01-25,14448,4543,Electronics,308.51,5,3,UK,Paid Ads
20253,2023-04-20,41299,6456,Electronics,502.75,15,3,USA,Organic
20254,2024-01-15,11007,7031,Beauty,777.54,0,1,USA,Organic
20255,2025-04-14,23448,7125,Footwear,11.12,10,5,Germany,Paid Ads
20256,2024-08-05,20965,3981,Home Decor,419.43,30,1,USA,Email
20257,2024-11-06,17664,1554,Beauty,152.5,30,2,Germany,Direct
20258,2023-10-12,40569,4454,Beauty,611.09,20,3,Australia,Social Media
20259,2025-06-05,29184,4975,Sports,366.21,10,4,UK,Social Media
20260,2024-02-25,23908,5148,Beauty,214.77,10,2,Canada,Paid Ads
20261,2023-04-23,23749,7972,Sports,690.37,0,2,USA,Email
20262,2023-08-16,33912,6079,Sports,663.57,40,3,USA,Social Media
20263,2024-04-15,15057,5933,Home Decor,547.94,20,4,UAE,Direct
20264,2025-03-23,14461,1429,Accessories,222.25,0,2,USA,Social Media
20265,2024-06-11,45920,3440,Electronics,546.73,0,1,UAE,Email
20266,2024-05-10,34222,1278,Home Decor,556.0,15,5,Canada,Email
20267,2023-01-31,39932,3846,Accessories,575.49,40,5,UK,Organic
20268,2023-06-11,45898,4617,Footwear,489.82,5,1,UK,Organic
20269,2025-03-28,25869,5581,Accessories,332.41,0,5,Germany,Social Media
20270,2024-12-05,22625,1231,Sports,214.04,40,5,Australia,Social Media
20271,2024-12-22,15534,2314,Fashion,540.08,10,1,Australia,Direct
20272,2024-01-13,47237,2071,Electronics,500.9,20,2,UAE,Direct
20273,2024-03-21,46148,5560,Electronics,343.25,5,2,India,Email
20274,2025-01-13,11630,4604,Fashion,566.42,30,4,India,Direct
20275,2024-03-02,19337,4827,Home Decor,87.75,0,4,India,Social Media
20276,2024-11-26,20586,4650,Fashion,401.18,15,3,UK,Email
20277,2024-05-18,33160,7437,Fashion,345.31,30,3,Australia,Paid Ads
20278,2024-06-10,42803,3356,Home Decor,415.62,30,3,USA,Social Media
20279,2025-03-27,36052,1737,Fashion,733.64,5,4,India,Direct
20280,2024-12-21,13297,6389,Fashion,759.08,5,5,Australia,Direct
20281,2024-11-14,43658,6433,Sports,644.37,20,3,Germany,Direct
20282,2025-02-16,11400,4139,Beauty,279.7,25,2,Germany,Organic
20283,2024-06-15,40268,7181,Home Decor,10.07,25,3,UAE,Email
20284,2024-08-04,23499,3702,Accessories,529.61,40,3,India,Paid Ads
20285,2024-06-03,17919,5533,Sports,105.73,20,5,India,Social Media
20286,2023-02-03,35602,2856,Home Decor,746.81,20,3,USA,Social Media
20287,2025-01-05,46869,2545,Footwear,791.96,20,2,Canada,Organic
20288,2024-11-21,17571,6258,Accessories,184.11,25,2,Germany,Social Media
20289,2025-01-27,40467,7258,Fashion,264.85,30,4,USA,Direct
20290,2024-05-04,29044,7051,Sports,625.76,0,3,UAE,Organic
20291,2025-02-10,22596,5601,Accessories,301.49,10,3,Canada,Organic
20292,2024-09-11,32342,1805,Accessories,789.17,10,1,UAE,Organic
20293,2025-01-23,21197,2360,Accessories,137.54,30,5,Canada,Email
20294,2024-02-27,41227,5291,Accessories,74.75,30,3,Germany,Paid Ads
20295,2024-04-12,13749,2642,Electronics,78.44,0,3,UAE,Email
20296,2023-01-24,37425,2316,Accessories,318.87,30,1,India,Social Media
20297,2023-08-04,49873,6393,Electronics,59.46,25,2,USA,Direct
20298,2023-02-24,33017,3342,Fashion,283.86,10,5,USA,Organic
20299,2023-01-26,33078,3979,Accessories,465.9,20,3,USA,Email
20300,2023-10-08,40184,6159,Footwear,159.44,30,2,USA,Social Media
20301,2025-03-14,31778,1006,Footwear,90.06,10,2,UK,Social Media
20302,2023-11-23,14703,6579,Electronics,213.34,25,1,UK,Direct
20303,2023-07-05,10600,5242,Fashion,289.75,0,1,Australia,Paid Ads
20304,2024-05-09,35240,2316,Beauty,487.19,40,3,India,Social Media
20305,2023-01-12,47725,2287,Sports,116.19,10,1,India,Organic
20306,2024-10-02,38357,6833,Accessories,14.01,10,3,UAE,Paid Ads
20307,2025-06-02,32557,2699,Home Decor,321.97,15,5,India,Paid Ads
20308,2024-03-09,20231,7015,Footwear,666.04,10,3,India,Email
20309,2023-07-27,14576,5264,Accessories,239.57,5,2,UK,Social Media
20310,2023-05-13,21982,2873,Accessories,522.79,5,4,Canada,Organic
20311,2023-12-05,32647,1448,Beauty,64.94,10,1,Canada,Social Media
20312,2023-07-15,40488,2589,Fashion,591.07,0,5,UK,Social Media
20313,2023-09-19,48780,7390,Accessories,234.11,20,5,UK,Paid Ads
20314,2023-10-09,33041,2237,Electronics,201.83,40,1,India,Paid Ads
20315,2024-01-04,33631,3421,Home Decor,154.78,20,4,USA,Organic
20316,2023-04-13,17526,1149,Sports,692.98,30,3,Germany,Social Media
20317,2024-09-23,47054,7574,Fashion,281.12,0,5,USA,Email
20318,2023-07-02,28341,3988,Sports,798.7,10,2,India,Social Media
20319,2024-02-27,29472,4799,Home Decor,666.28,5,3,UAE,Social Media
20320,2023-01-09,36654,2811,Footwear,645.47,10,4,USA,Email
20321,2024-07-10,15189,1541,Sports,360.13,10,3,Germany,Paid Ads
20322,2023-09-01,11827,7066,Accessories,794.68,0,1,UAE,Social Media
20323,2025-02-20,35692,5294,Electronics,62.29,10,3,Canada,Organic
20324,2024-09-15,12005,7647,Home Decor,670.23,0,2,UAE,Paid Ads
20325,2024-07-20,38695,3690,Home Decor,482.54,5,1,USA,Paid Ads
20326,2024-01-28,16590,6445,Fashion,736.53,10,5,Canada,Direct
20327,2024-06-10,42935,6199,Beauty,52.19,25,1,India,Organic
20328,2023-02-06,25105,7988,Electronics,373.59,15,1,UK,Paid Ads
20329,2023-06-27,23587,3822,Fashion,716.43,25,3,India,Organic
20330,2024-09-30,20192,1028,Home Decor,708.32,5,2,India,Direct
20331,2024-09-20,18480,1438,Electronics,225.48,25,1,UAE,Paid Ads
20332,2025-05-01,27421,5609,Footwear,412.69,40,4,Canada,Direct
20333,2023-03-13,37061,7525,Home Decor,465.72,20,2,India,Direct
20334,2023-12-18,16198,5311,Home Decor,751.93,0,5,USA,Email
20335,2024-09-14,21556,1409,Fashion,537.55,15,3,Canada,Email
20336,2023-05-29,31207,3988,Electronics,746.55,5,2,India,Paid Ads
20337,2024-11-27,20323,1309,Sports,92.65,25,3,Germany,Paid Ads
20338,2023-04-15,13973,6621,Home Decor,445.82,15,1,Australia,Organic
20339,2024-10-20,23183,4954,Home Decor,156.97,5,5,Australia,Direct
20340,2023-08-09,40171,7949,Accessories,170.9,0,4,Germany,Organic
20341,2025-04-05,21859,5104,Fashion,241.23,30,1,UAE,Email
20342,2025-05-12,42967,6349,Sports,36.22,30,2,Australia,Email
20343,2024-01-09,26338,3147,Electronics,248.56,10,2,Australia,Paid Ads
20344,2024-06-01,34910,4789,Footwear,659.14,5,1,USA,Email
20345,2023-09-17,29797,6039,Sports,621.71,0,1,USA,Social Media
20346,2023-10-26,26562,2869,Electronics,82.83,20,1,Germany,Social Media
20347,2025-05-10,35025,5813,Electronics,268.85,5,3,UAE,Paid Ads
20348,2023-02-11,11724,7039,Sports,756.18,25,4,Germany,Email
20349,2025-02-09,43947,7737,Fashion,153.91,5,1,Canada,Organic
20350,2025-06-15,31219,4969,Sports,409.43,10,3,Canada,Paid Ads
20351,2024-05-06,27251,4679,Fashion,520.33,20,1,UAE,Organic
20352,2024-03-14,43745,4161,Fashion,153.72,0,5,India,Social Media
20353,2025-02-21,42762,3590,Sports,270.75,40,2,UAE,Email
20354,2023-02-16,23522,2940,Home Decor,733.19,0,3,Canada,Email
20355,2023-03-26,30024,6340,Beauty,501.93,15,2,USA,Email
20356,2024-11-16,20715,7733,Fashion,766.17,15,2,UK,Organic
20357,2023-02-27,47065,6183,Fashion,318.82,40,3,USA,Organic
20358,2024-12-11,18038,7448,Electronics,106.42,15,4,India,Organic
20359,2023-07-28,16732,5014,Home Decor,171.52,10,1,Germany,Organic
20360,2023-09-05,13550,3944,Electronics,446.78,0,2,Canada,Email
20361,2023-07-30,33920,6025,Sports,710.96,10,3,Canada,Organic
20362,2023-02-08,29834,6871,Footwear,173.36,40,1,Australia,Paid Ads
20363,2023-09-09,48358,5926,Home Decor,506.0,20,2,UAE,Social Media
20364,2024-10-04,47853,3227,Footwear,208.28,10,1,India,Social Media
20365,2025-03-13,31514,7310,Sports,260.63,10,4,USA,Email
20366,2025-01-31,49989,6195,Sports,169.04,5,1,Canada,Email
20367,2024-02-17,26257,6167,Home Decor,766.1,15,4,USA,Email
20368,2024-03-21,34980,7274,Sports,601.23,10,5,Germany,Paid Ads
20369,2023-02-21,32901,4314,Sports,585.44,25,2,Germany,Direct
20370,2024-01-09,27611,1397,Accessories,766.15,5,3,India,Social Media
20371,2024-06-09,18824,4925,Accessories,552.67,5,2,UAE,Email
20372,2023-06-05,16435,2049,Footwear,121.63,0,2,UAE,Paid Ads
20373,2024-06-25,32804,4362,Beauty,628.84,20,1,Canada,Social Media
20374,2023-03-31,48910,2238,Home Decor,731.82,15,4,Canada,Social Media
20375,2024-11-09,18850,6990,Beauty,267.63,20,5,UK,Social Media
20376,2023-12-17,39883,1515,Sports,592.19,40,5,Canada,Direct
20377,2023-03-10,33888,7572,Home Decor,457.19,15,5,Germany,Social Media
20378,2023-06-12,37997,1793,Beauty,24.83,40,5,Australia,Organic
20379,2023-08-30,22744,6348,Accessories,140.34,40,2,India,Organic
20380,2024-05-09,41137,5970,Footwear,349.78,30,4,Australia,Email
20381,2024-01-18,49068,7836,Fashion,688.05,25,5,UK,Paid Ads
20382,2023-02-21,19075,7896,Accessories,372.61,15,5,Australia,Organic
20383,2024-10-15,22616,7591,Accessories,350.74,40,5,Australia,Email
20384,2023-03-04,23617,4737,Footwear,441.04,25,2,Canada,Social Media
20385,2024-05-23,18906,4417,Home Decor,61.52,20,2,Australia,Direct
20386,2023-10-19,46757,4186,Sports,484.27,5,1,Germany,Social Media
20387,2023-04-01,39744,4740,Sports,527.46,5,5,Canada,Direct
20388,2024-10-25,41381,7239,Accessories,534.12,40,3,India,Direct
20389,2024-02-28,19935,5668,Footwear,650.51,40,1,USA,Paid Ads
20390,2024-10-30,25878,5237,Home Decor,363.04,0,5,UK,Paid Ads
20391,2025-03-31,20870,5828,Home Decor,342.93,10,2,UAE,Organic
20392,2023-12-31,33070,1180,Accessories,218.68,40,2,Germany,Email
20393,2023-05-30,39020,7074,Fashion,589.75,5,4,Germany,Email
20394,2025-04-19,15400,6060,Accessories,794.91,10,5,Australia,Email
20395,2023-09-28,35376,2181,Beauty,124.52,20,4,Australia,Paid Ads
20396,2025-05-30,43374,6141,Sports,150.43,25,3,UK,Direct
20397,2024-08-03,39015,6584,Footwear,546.28,40,4,India,Organic
20398,2023-04-26,13109,3141,Accessories,325.66,0,2,India,Paid Ads
20399,2024-12-04,26749,3693,Beauty,268.9,0,5,Germany,Social Media
20400,2024-05-30,41869,2796,Footwear,386.0,15,1,Australia,Direct
20401,2024-08-09,14041,1552,Fashion,625.85,20,4,Australia,Email
20402,2025-03-20,19176,4171,Sports,564.29,10,2,UAE,Organic
20403,2023-08-29,24528,6205,Accessories,625.77,5,1,UK,Direct
20404,2023-01-30,40029,1302,Footwear,466.76,15,5,Canada,Organic
20405,2023-05-23,13644,2302,Home Decor,622.18,30,4,UAE,Social Media
20406,2023-11-22,14224,4404,Sports,479.56,10,3,Australia,Organic
20407,2024-11-25,41749,3545,Sports,725.0,5,2,Canada,Organic
20408,2023-01-16,38646,2253,Electronics,215.86,0,5,USA,Email
20409,2023-04-21,12026,5276,Accessories,772.64,15,2,USA,Organic
20410,2025-05-21,42201,7823,Accessories,771.1,30,4,India,Social Media
20411,2024-12-13,10020,5459,Electronics,623.1,5,4,UAE,Email
20412,2023-04-17,25554,7588,Fashion,664.6,10,4,India,Social Media
20413,2024-01-14,20689,1847,Electronics,745.92,10,3,UK,Social Media
20414,2023-06-11,15018,7157,Home Decor,449.03,5,2,UAE,Email
20415,2023-10-10,33455,3325,Fashion,157.69,5,2,India,Organic
20416,2023-09-26,44221,4395,Beauty,287.36,40,2,Canada,Social Media
20417,2024-04-28,20663,3798,Accessories,668.43,30,1,India,Direct
20418,2024-10-28,31640,6200,Beauty,343.38,10,1,UK,Organic
20419,2023-03-14,20321,2410,Accessories,176.79,0,4,India,Paid Ads
20420,2023-07-16,32845,5802,Sports,395.2,20,3,UAE,Organic
20421,2023-08-31,36988,2445,Sports,52.45,25,1,India,Organic
20422,2024-08-20,32370,3444,Beauty,579.19,15,4,UK,Direct
20423,2025-03-09,41075,7495,Home Decor,454.1,15,4,UK,Direct
20424,2023-09-16,43703,2462,Electronics,338.92,30,5,Canada,Social Media
20425,2025-03-08,18426,3801,Sports,430.45,40,5,UK,Email
20426,2023-05-29,39310,2793,Accessories,710.18,15,4,Germany,Organic
20427,2025-05-16,18530,5715,Fashion,262.59,30,5,Canada,Paid Ads
20428,2024-01-25,46293,6796,Beauty,554.07,0,2,India,Direct
20429,2024-02-20,36078,5331,Electronics,381.14,5,4,UAE,Paid Ads
20430,2024-03-01,15978,3764,Sports,229.77,40,4,Australia,Direct
20431,2024-12-02,34191,1348,Home Decor,334.92,5,4,Germany,Organic
20432,2023-08-05,21875,1716,Footwear,213.04,5,5,Germany,Direct
20433,2025-05-16,20682,6041,Electronics,182.6,20,5,Germany,Social Media
20434,2023-03-27,22707,3195,Home Decor,496.66,40,5,UK,Paid Ads
20435,2023-08-04,27089,1816,Fashion,675.01,0,4,UAE,Direct
20436,2024-02-27,14847,4832,Home Decor,192.44,30,1,India,Direct
20437,2023-11-16,30728,1906,Accessories,690.55,0,4,UAE,Direct
20438,2023-04-28,20532,4559,Beauty,556.33,40,2,USA,Social Media
20439,2025-05-31,19316,7449,Beauty,529.28,0,2,UAE,Paid Ads
20440,2024-02-19,48102,1552,Footwear,285.63,20,5,UK,Paid Ads
20441,2024-08-21,33851,5214,Sports,716.4,5,2,USA,Email
20442,2023-02-09,19791,5680,Accessories,746.01,5,1,Canada,Social Media
20443,2023-06-10,47298,2027,Electronics,513.91,0,3,Canada,Email
20444,2024-12-03,10238,5650,Sports,303.55,5,1,UK,Paid Ads
20445,2024-06-20,35723,2742,Accessories,263.1,10,3,Canada,Organic
20446,2024-02-24,22805,7883,Fashion,733.57,10,2,Canada,Email
20447,2024-10-25,25072,5126,Accessories,656.0,15,4,USA,Social Media
20448,2023-04-05,30628,5619,Sports,249.62,30,4,USA,Direct
20449,2024-03-17,28488,4668,Footwear,6.45,25,4,Germany,Organic
20450,2024-07-11,20395,2391,Home Decor,618.87,25,4,Germany,Direct
20451,2024-10-11,30052,7557,Electronics,520.35,15,3,Australia,Email
20452,2024-04-10,14631,3731,Beauty,133.8,0,2,Canada,Social Media
20453,2023-10-15,28546,1982,Beauty,150.27,20,5,UK,Social Media
20454,2025-05-14,24939,1842,Sports,172.26,0,3,Germany,Organic
20455,2024-11-06,16474,4107,Electronics,122.67,5,5,Germany,Email
20456,2024-02-16,47229,7680,Accessories,136.08,15,5,USA,Organic
20457,2024-02-04,46333,3886,Footwear,57.21,15,5,UAE,Paid Ads
20458,2024-06-11,38193,6937,Beauty,92.11,25,5,India,Email
20459,2023-01-18,29317,1839,Beauty,671.42,0,4,UK,Email
20460,2023-05-16,45876,5472,Fashion,127.11,0,1,UK,Organic
20461,2024-04-08,43232,5501,Beauty,79.94,5,4,Australia,Social Media
20462,2025-01-28,20226,1547,Accessories,296.54,15,1,Australia,Social Media
20463,2023-09-05,37361,2637,Home Decor,175.2,5,4,USA,Organic
20464,2025-04-22,45688,2154,Sports,498.96,40,2,UK,Organic
20465,2024-12-10,15909,5173,Accessories,793.64,15,1,India,Paid Ads
20466,2023-01-01,32362,1483,Electronics,124.8,15,4,UAE,Email
20467,2024-12-02,16629,1857,Footwear,267.87,10,4,USA,Direct
20468,2024-01-16,26782,5614,Home Decor,626.8,20,4,UAE,Organic
20469,2024-05-23,11075,1420,Fashion,102.19,15,1,India,Social Media
20470,2024-04-04,17598,2067,Fashion,482.65,40,3,Australia,Social Media
20471,2024-05-19,41633,4143,Fashion,721.86,5,3,USA,Paid Ads
20472,2025-03-16,28246,6051,Accessories,478.9,25,5,Australia,Email
20473,2024-04-20,37855,1691,Home Decor,794.5,20,1,Australia,Direct
20474,2024-07-10,31922,3179,Electronics,710.43,20,4,USA,Direct
20475,2025-04-28,23771,7634,Electronics,210.09,20,1,UK,Social Media
20476,2025-06-15,28950,4826,Home Decor,747.78,20,3,Canada,Paid Ads
20477,2023-02-01,21432,4201,Footwear,347.67,20,1,Australia,Email
20478,2023-04-28,37325,4984,Accessories,277.47,15,1,Germany,Social Media
20479,2025-03-18,36560,7899,Fashion,499.47,20,2,UK,Paid Ads
20480,2023-07-03,48027,4316,Electronics,68.6,0,2,Germany,Social Media
20481,2023-07-10,49258,2748,Home Decor,34.5,10,2,UK,Social Media
20482,2025-01-16,30537,3275,Beauty,474.01,0,3,USA,Organic
20483,2025-01-19,38343,7355,Accessories,67.01,40,1,Germany,Direct
20484,2024-12-28,26125,1669,Electronics,117.74,15,2,Australia,Email
20485,2023-03-15,10657,3991,Footwear,799.58,25,4,India,Organic
20486,2024-09-14,30438,5458,Sports,25.04,0,5,Australia,Direct
20487,2023-04-13,36086,1641,Fashion,557.26,5,2,India,Organic
20488,2025-05-20,41184,2870,Accessories,753.47,25,4,UK,Direct
20489,2024-08-08,19577,6953,Beauty,347.27,0,5,Canada,Paid Ads
20490,2024-02-24,41085,5506,Footwear,464.55,25,4,Canada,Direct
20491,2024-04-17,40912,6012,Footwear,231.28,25,3,Germany,Direct
20492,2025-02-02,45382,5824,Fashion,386.27,0,1,India,Email
20493,2023-04-24,10771,1388,Beauty,732.51,20,1,India,Direct
20494,2024-01-14,41730,3840,Electronics,64.76,10,2,Germany,Social Media
20495,2023-11-09,28958,5841,Footwear,640.84,0,1,Australia,Organic
20496,2023-11-26,49125,2816,Footwear,176.18,10,3,UAE,Email
20497,2023-12-05,31099,4631,Beauty,466.07,0,5,USA,Social Media
20498,2023-08-26,28381,6130,Sports,274.06,15,4,USA,Paid Ads
20499,2023-06-22,44850,3796,Footwear,151.08,10,4,India,Paid Ads
20500,2023-03-20,37004,3066,Electronics,740.0,10,5,Australia,Organic
20501,2024-04-08,18963,5328,Fashion,720.75,40,5,UAE,Social Media
20502,2025-06-16,49131,4345,Electronics,182.33,30,2,Canada,Organic
20503,2024-08-27,11163,5849,Fashion,532.93,25,4,Australia,Paid Ads
